,I,pval_norm,var_norm,pval_z_sim,pval_sim,var_sim,pval_norm_fdr_bh,pval_z_sim_fdr_bh,pval_sim_fdr_bh
R3HDM4,0.0032422358909535093,0.36054445962916604,9.721715e-05,0.3404102762794696,0.37623762376237624,6.028039837489533e-05,0.42787935256460063,0.3816258702684637,0.4178870312058974
ISYNA1,0.0032345683229129704,0.36083558543770244,9.721715e-05,0.2769417536182708,0.27722772277227725,4.7477063339513775e-05,0.4279587593065275,0.3410769088634639,0.343954991032602
SP3,0.0032325590705366202,0.3609118870151715,9.721715e-05,0.35902122477645526,0.3465346534653465,5.49368221058334e-05,0.4279587593065275,0.3935197933245765,0.396039603960396
PRKCI,0.0032230396716334975,0.36127346242192737,9.721715e-05,0.35029461478711255,0.36633663366336633,5.344339147780799e-05,0.42804912609233103,0.3873512142872605,0.40931467448420816
ZNF844,0.003213928454032095,0.3616196499873845,9.721715e-05,0.3127565594067382,0.3069306930693069,4.733941235803937e-05,0.4281211325817496,0.36608259001959215,0.36772846613734855
IRF2BP1,0.003197662919943548,0.3622379527127808,9.721715e-05,0.33397233152846484,0.3465346534653465,4.435184742519968e-05,0.4283944362602418,0.37763031506247546,0.396039603960396
KCTD4,0.0031928311328553896,0.36242169307616456,9.721715e-05,0.3260861453366317,0.32673267326732675,4.388089916684585e-05,0.4283944362602418,0.3728932196690187,0.3825909523036613
CIART,0.003140422115769321,0.364416700724838,9.721715e-05,0.3381942711372523,0.3564356435643564,5.303063998982014e-05,0.42902070434665307,0.38040852395470653,0.4036643754975724
NAGPA,0.003111129662267039,0.36553335685101285,9.721715e-05,0.32284339432791365,0.33663366336633666,6.0966590965744255e-05,0.42902070434665307,0.3715387755553038,0.3897726708216943
RBM4B,0.003095360623814115,0.3661349604865457,9.721715e-05,0.3249816666931462,0.33663366336633666,4.70995254728809e-05,0.42902070434665307,0.3724286649080954,0.3897726708216943
LARP7,0.003074242575378778,0.3669411493579574,9.721715e-05,0.30978926847565047,0.3069306930693069,4.617832656573965e-05,0.42902070434665307,0.36455644788572333,0.36772846613734855
ZNF233,0.003063998197141378,0.36733244380491514,9.721715e-05,0.3817902877885141,0.3564356435643564,5.0101257043234984e-05,0.42918253501685694,0.41082168700342264,0.4036643754975724
PLEKHA7,0.003062720300778755,0.3673812640318803,9.721715e-05,0.36119947144985665,0.3465346534653465,5.3105785833552846e-05,0.42918253501685694,0.3944661137057044,0.396039603960396
COG6,0.0030590024668217114,0.3675233108194351,9.721715e-05,0.3246518050008549,0.32673267326732675,4.591577378995561e-05,0.42918253501685694,0.3724286649080954,0.3825909523036613
AC073864.1,0.0030542475409728437,0.3677050080540998,9.721715e-05,0.32848420599835504,0.26732673267326734,4.472375695380794e-05,0.42922763586081686,0.37357733323677234,0.33485603257611773
DNAJC24,0.0030262095634868355,0.36877700799377267,9.721715e-05,0.32938577906060906,0.33663366336633666,5.5670277962345585e-05,0.4294485552496266,0.3740186741793441,0.3897726708216943
LCA5,0.0030090856727618335,0.36943222350789984,9.721715e-05,0.3379200365643906,0.3564356435643564,4.328529370133981e-05,0.4294485552496266,0.38040852395470653,0.4036643754975724
METAP1,0.0030058218025040516,0.36955715286216284,9.721715e-05,0.3460217090419322,0.3564356435643564,5.8127787799182024e-05,0.4294485552496266,0.3852065505862454,0.4036643754975724
PALD1,0.002973713083972384,0.37078689279984123,9.721715e-05,0.3113207298534165,0.297029702970297,3.6228950334542295e-05,0.429982392640372,0.3651763198052728,0.35974530032736823
SLC7A2,0.0029691748347867144,0.3709608111984689,9.721715e-05,0.33707751989770096,0.3465346534653465,5.177985414898328e-05,0.429982392640372,0.38029975959628215,0.396039603960396
SYTL5,0.002954916505595909,0.3715074016196811,9.721715e-05,0.34604388460997715,0.2871287128712871,4.655035542642684e-05,0.429982392640372,0.3852065505862454,0.3523051691672235
PAXIP1,0.002939663834023117,0.37209239690423657,9.721715e-05,0.36217694304588266,0.32673267326732675,5.995212806424505e-05,0.429982392640372,0.39510211968641745,0.3825909523036613
SPDL1,0.0029383164256502853,0.3721440891205736,9.721715e-05,0.3013535260895429,0.27722772277227725,5.291820631185943e-05,0.429982392640372,0.35818564907631883,0.343954991032602
DPT,0.0028986570366477224,0.3736666173956664,9.721715e-05,0.33152985367836474,0.32673267326732675,4.817343749038965e-05,0.4303097817675157,0.3757421839951244,0.3825909523036613
WNT5B,0.0028915621325176564,0.37393920035597117,9.721715e-05,0.3178350402836052,0.2871287128712871,5.3447792578645935e-05,0.4303097817675157,0.36914638825041257,0.3523051691672235
SLC16A7,0.002811294583602188,0.3770274043809573,9.721715e-05,0.3427325605348309,0.36633663366336633,4.9205905857515654e-05,0.4315082427393418,0.3829414084188055,0.40931467448420816
C15orf40,0.0028107886097232283,0.37704689636652633,9.721715e-05,0.37781514508030467,0.40594059405940597,5.2269212910711546e-05,0.4315082427393418,0.40788894995560343,0.439805627366637
TMEM44-AS1,0.00280841854613183,0.37713820415418475,9.721715e-05,0.2607187900036124,0.22772277227722773,4.4631285650421225e-05,0.4315082427393418,0.32946772115031053,0.29819655907100967
KIF27,0.002789768980567891,0.37785692656921377,9.721715e-05,0.40199238158167727,0.33663366336633666,5.493148020479044e-05,0.432165756655601,0.42871565757022106,0.3897726708216943
CCDC43,0.002736801070110665,0.3799005187413841,9.721715e-05,0.2845214153252029,0.3069306930693069,4.879035149829703e-05,0.4331818913812817,0.3459928033950583,0.36772846613734855
LYL1,0.0027152334256487715,0.38073360062114414,9.721715e-05,0.3194118841279303,0.27722772277227725,4.968137754194423e-05,0.43396687000890294,0.37011805808566667,0.343954991032602
CSTF1,0.0026702637794229437,0.3824723946136088,9.721715e-05,0.2930189314072905,0.27722772277227725,3.9327089486622646e-05,0.4352640054108344,0.35275152256094366,0.343954991032602
TRAPPC8,0.002649721238478243,0.3832674829318058,9.721715e-05,0.4644310959071327,0.45544554455445546,5.600308358664241e-05,0.4352640054108344,0.4760141058153051,0.47278084209805066
NOL8,0.002624003755785034,0.38426355780608124,9.721715e-05,0.3467885299145297,0.3465346534653465,5.4133229135974183e-05,0.4355083768108212,0.3858922810621621,0.396039603960396
MYADM,0.0025375380769444627,0.38761807044783725,9.721715e-05,0.3208790652324378,0.3564356435643564,3.944981040120478e-05,0.43702300806530153,0.3706727746235323,0.4036643754975724
AC064807.1,0.0025347329607655323,0.38772703954247445,9.721715e-05,0.35648153715372066,0.36633663366336633,3.9248118502994196e-05,0.43702300806530153,0.3919518452723603,0.40931467448420816
LCA5L,0.0025233834907725156,0.38816801752168795,9.721715e-05,0.3900485042547571,0.25742574257425743,7.814949414940121e-05,0.43702300806530153,0.41813417584417234,0.32489576260949615
ABCC9,0.0024972018474213498,0.389185841414744,9.721715e-05,0.39849944118271574,0.40594059405940597,6.210213743080985e-05,0.43740092421024684,0.42574726622085013,0.439805627366637
ADM5,0.002434343363135638,0.3916325889222718,9.721715e-05,0.3546731691943239,0.32673267326732675,4.339194361766288e-05,0.4382311699988122,0.39075266528937636,0.3825909523036613
ALYREF,0.0024225912382988078,0.39209051609217993,9.721715e-05,0.36765567033112423,0.3069306930693069,5.061970965587908e-05,0.43834432933275885,0.39933635445089527,0.36772846613734855
ZNF488,0.0024061360920905935,0.39273194983176973,9.721715e-05,0.2998230278116747,0.2871287128712871,4.2193348306260374e-05,0.43834432933275885,0.35707387194721085,0.3523051691672235
TMEM100,0.002368584544419484,0.3941968257048746,9.721715e-05,0.42007960309906,0.37623762376237624,6.490238913449855e-05,0.43834432933275885,0.4421890558937474,0.4178870312058974
PDCL3,0.002363371026242571,0.3944003225460624,9.721715e-05,0.399389831676615,0.37623762376237624,4.495092296758663e-05,0.43834432933275885,0.42654663404408866,0.4178870312058974
IGFBP3,0.0023266842513925217,0.3958331125227019,9.721715e-05,0.38383342435684653,0.40594059405940597,4.5092236698018866e-05,0.43834432933275885,0.4124284645668122,0.439805627366637
KBTBD3,0.0023184589484431667,0.3961545430417104,9.721715e-05,0.35876054091856313,0.36633663366336633,4.613725650128027e-05,0.43834432933275885,0.3933777860949157,0.40931467448420816
XRCC1,0.0023060309680283117,0.3966403407623057,9.721715e-05,0.3251310899042017,0.297029702970297,4.1425544563419915e-05,0.43834432933275885,0.37242965624765373,0.35974530032736823
IRAK1BP1,0.002282932854583263,0.39754364942679676,9.721715e-05,0.3253919899275849,0.31683168316831684,4.915562815664065e-05,0.4385751690601525,0.372586248008685,0.3756897428873322
LINC01637,0.002272959044704096,0.39793387006057834,9.721715e-05,0.36704088397960744,0.39603960396039606,5.349330460205719e-05,0.4385751690601525,0.39881298512815005,0.43267254620582235
COP1,0.002231469424308076,0.3995582238506592,9.721715e-05,0.41738969092927847,0.48514851485148514,4.930351341865409e-05,0.43940190516516914,0.4404393502595271,0.49004900490049
SMIM27,0.0021916272115549613,0.4011197186986677,9.721715e-05,0.45879054311171363,0.46534653465346537,5.413869241493741e-05,0.43947188339260457,0.4717079876387747,0.47809575478095756
NEMP1,0.002180182305908117,0.40156856047816414,9.721715e-05,0.4190085418657872,0.39603960396039606,5.0106978426027675e-05,0.43947188339260457,0.4418047855069792,0.43267254620582235
MRPS27,0.002176513219438889,0.40171248078304866,9.721715e-05,0.3756625317942833,0.38613861386138615,3.943549945302633e-05,0.43947188339260457,0.4064145673937432,0.4258881770529995
NOG,0.0021071318803361264,0.4044364597005524,9.721715e-05,0.3515988894675506,0.3069306930693069,5.5165230750508204e-05,0.44078446775602026,0.38831021590151593,0.36772846613734855
GDF10,0.0021052121556820315,0.4045118965175474,9.721715e-05,0.4217338348862514,0.37623762376237624,6.243462141928523e-05,0.44078446775602026,0.4431394524860618,0.4178870312058974
EMID1,0.002104531037513175,0.404538662348097,9.721715e-05,0.3475428542905501,0.36633663366336633,3.541861249748571e-05,0.44078446775602026,0.3860157581901704,0.40931467448420816
PTGIS,0.0020763603815529075,0.40564607163869704,9.721715e-05,0.37942760519835117,0.297029702970297,5.725819823959185e-05,0.4412544499747374,0.4093070174739495,0.35974530032736823
PILRA,0.0020298158935697936,0.4074774215209501,9.721715e-05,0.36949429056070215,0.3564356435643564,4.6669077885504934e-05,0.4424130454334346,0.40060819359671357,0.4036643754975724
DNHD1,0.0019844167686382873,0.40926565627973077,9.721715e-05,0.35205315037233775,0.31683168316831684,4.588423548843032e-05,0.4434033163955901,0.3885796361725582,0.3756897428873322
KIT,0.00198077811634332,0.40940906213859485,9.721715e-05,0.36915162351130304,0.38613861386138615,5.281939707603456e-05,0.4434033163955901,0.4005261737916489,0.4258881770529995
CPSF6,0.001956053638149181,0.4103838185913278,9.721715e-05,0.3878787722917668,0.36633663366336633,5.492189574709453e-05,0.4439781665250571,0.41632784145806817,0.40931467448420816
DGCR2,0.0019371420520352246,0.4111297774051492,9.721715e-05,0.37419228842938246,0.38613861386138615,6.159699595471639e-05,0.4443045144868327,0.40497000912270825,0.4258881770529995
AL591845.1,0.0019272685844506372,0.41151935968938147,9.721715e-05,0.40449420548500803,0.42574257425742573,3.617401064947429e-05,0.4445407840596522,0.4307712518477189,0.4532390783436044
WAS,0.001920336201658571,0.41179294630059116,9.721715e-05,0.46897933604045705,0.40594059405940597,7.328737576100306e-05,0.4445407840596522,0.4788761089589419,0.439805627366637
HLX,0.0018944448933934782,0.41281512540624876,9.721715e-05,0.32040176130327436,0.33663366336633666,3.3454267370070164e-05,0.44531081333528394,0.3706295382904622,0.3897726708216943
LRRC17,0.001877704790374453,0.4134763336539573,9.721715e-05,0.407276516155349,0.32673267326732675,5.99800747089916e-05,0.44531081333528394,0.43250603485523786,0.3825909523036613
SOX15,0.0018744376898937227,0.4136054077676048,9.721715e-05,0.37886858300313897,0.39603960396039606,5.160161542813487e-05,0.44531081333528394,0.40885098885230825,0.43267254620582235
ABL2,0.0018722018352619507,0.4136937455884788,9.721715e-05,0.4095923075828667,0.38613861386138615,3.7879319138969626e-05,0.44531081333528394,0.43450386235806226,0.4258881770529995
AP001972.3,0.0018631714552178138,0.414050577094774,9.721715e-05,0.42409949636848887,0.39603960396039606,5.721583409450351e-05,0.4453753070219871,0.44470412062407083,0.43267254620582235
TP53I3,0.0018356783092607347,0.41513739244930636,9.721715e-05,0.3442917864616054,0.3564356435643564,3.8642240014424256e-05,0.44606453343406843,0.38360590179798,0.4036643754975724
MAST4,0.001799072300549396,0.41658545015165893,9.721715e-05,0.3800172573962495,0.36633663366336633,4.896128217327249e-05,0.44698009672924777,0.4096484988101863,0.40931467448420816
KDM5B,0.0017824469882222226,0.417243488222783,9.721715e-05,0.47199197431620643,0.4752475247524752,5.7566788432580756e-05,0.4475260867602249,0.4811335110256946,0.4837945620147356
CRACR2A,0.001772803142130591,0.41762530279417165,9.721715e-05,0.46096015359907094,0.33663366336633666,6.278297399540893e-05,0.44763686131505087,0.4734270663461872,0.3897726708216943
ACVRL1,0.0017646740511374555,0.4179472062483134,9.721715e-05,0.25229098635216296,0.2376237623762376,3.787462654758932e-05,0.4478005781231929,0.32303583399764785,0.3068752850317317
COMMD5,0.0017433805194562628,0.4187906678054295,9.721715e-05,0.3819723904579818,0.3465346534653465,4.88363254847776e-05,0.44824513249568426,0.41087026582070474,0.396039603960396
HYLS1,0.0017428832729502405,0.41881036879513434,9.721715e-05,0.43880678992978184,0.49504950495049505,4.518152873532046e-05,0.44824513249568426,0.4572068046893913,0.4970376555727862
ZNF443,0.0017322910218796758,0.4192300838422284,9.721715e-05,0.45001415489763474,0.32673267326732675,5.795372702422136e-05,0.4483981710707626,0.46537141147635447,0.3825909523036613
NCL,0.0017317306761865212,0.41925228995116304,9.721715e-05,0.3595277872957925,0.3564356435643564,5.180206681243274e-05,0.4483981710707626,0.3935441240735374,0.4036643754975724
ABI1,0.0017078039708300294,0.4202007276709492,9.721715e-05,0.41929668435665834,0.4158415841584158,6.0741575879670183e-05,0.44909233452541775,0.44183001512819636,0.44794425582594166
SNTG1,0.0016656644819209995,0.42187223120957706,9.721715e-05,0.4157738632153225,0.40594059405940597,4.417735348433114e-05,0.4502371731158773,0.43888866630751844,0.439805627366637
MMACHC,0.0016567137418715633,0.4222274533362024,9.721715e-05,0.39028359157705994,0.39603960396039606,4.104115892859722e-05,0.45029674460724584,0.41816099097542136,0.43267254620582235
GAS8,0.0016497240359156999,0.4225048932063278,9.721715e-05,0.3387444487607043,0.38613861386138615,4.870740934099041e-05,0.45043137422434065,0.38040852395470653,0.4258881770529995
MED6,0.0016459484339188535,0.4226547728138397,9.721715e-05,0.44498080839686216,0.4158415841584158,5.1872957304598874e-05,0.45043137422434065,0.46127934526281494,0.44794425582594166
AC087379.2,0.0016343736529626047,0.4231143251643805,9.721715e-05,0.4666740120409306,0.36633663366336633,6.616854570889175e-05,0.4507188686564489,0.4778232205197242,0.40931467448420816
FZD1,0.0016315860265825547,0.4232250176684055,9.721715e-05,0.42201647191755953,0.44554455445544555,4.0109847325281166e-05,0.4507188686564489,0.4431394524860618,0.4658883455442093
ZFPM2,0.0015993085656658681,0.42450714687498703,9.721715e-05,0.4958201036665315,0.48514851485148514,6.668546361456474e-05,0.4518449950798057,0.4970084921911464,0.49004900490049
NXPH1,0.0015813428397851935,0.42522113071846535,9.721715e-05,0.48402042403433265,0.46534653465346537,3.984864438760583e-05,0.452362905019644,0.48956887124173903,0.47809575478095756
GRAMD2B,0.0015753093152329164,0.425460966827646,9.721715e-05,0.3638890965104058,0.3465346534653465,4.526981979347384e-05,0.45245760385782985,0.39624946988428944,0.396039603960396
PTPRZ1,0.0015347745268384275,0.4270729591222021,9.721715e-05,0.3998199366756736,0.40594059405940597,4.778626759297282e-05,0.45385011596408303,0.42670217361331225,0.439805627366637
KCNA4,0.0015009659241974262,0.42841839692491945,9.721715e-05,0.4367635651424827,0.4158415841584158,6.170303696239556e-05,0.4547965997079825,0.4557532853660689,0.44794425582594166
JRK,0.0014828627758900939,0.42913916802408614,9.721715e-05,0.410099725662468,0.43564356435643564,4.6310499678163594e-05,0.4554006027846687,0.43488836231438815,0.45937809949712016
MRPL39,0.0014534639960068904,0.4303101736249728,9.721715e-05,0.44178329317968557,0.48514851485148514,4.712933682770907e-05,0.4563204386266944,0.4590751228053539,0.49004900490049
C5orf51,0.0014330785916533834,0.43112252111071614,9.721715e-05,0.4579577683606171,0.4752475247524752,4.8394357809316936e-05,0.45685890615759395,0.4715815966641224,0.4837945620147356
NRDE2,0.0014291652287789069,0.4312784999853069,9.721715e-05,0.43028628867169993,0.40594059405940597,5.146483404616039e-05,0.4568628177810454,0.45009026011684095,0.439805627366637
NUDT2,0.0014105968571332661,0.4320187440843578,9.721715e-05,0.4136990917182789,0.42574257425742573,5.160613326532957e-05,0.45748543319910817,0.43701142664788506,0.4532390783436044
